transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_age_group,receiver_age_group,sender_state,sender_bank,receiver_bank,device_type,network_type,fraud_flag,hour_of_day,day_of_week,is_weekend
TXN0000164723,2024-11-18 15:31:41,P2M,Shopping,4247,SUCCESS,26-35,36-45,Andhra Pradesh,Yes Bank,HDFC,Android,4G,0,15,Monday,0
TXN0000038827,2024-04-27 21:21:10,P2P,Entertainment,509,SUCCESS,18-25,56+,Gujarat,HDFC,Axis,Android,4G,0,21,Saturday,1
TXN0000108445,2024-06-07 06:33:30,P2P,Utilities,4658,SUCCESS,56+,36-45,Karnataka,SBI,Axis,Android,5G,0,6,Friday,0
TXN0000185717,2024-08-15 11:23:25,P2P,Utilities,300,SUCCESS,26-35,18-25,Tamil Nadu,HDFC,IndusInd,Android,5G,0,11,Thursday,0
TXN0000012554,2024-10-22 12:42:41,P2M,Utilities,3206,SUCCESS,26-35,56+,Rajasthan,PNB,Yes Bank,Android,4G,0,12,Tuesday,0
TXN0000197324,2024-10-22 15:17:39,P2P,Food,1002,FAILED,36-45,26-35,Karnataka,Yes Bank,Yes Bank,iOS,4G,0,15,Tuesday,0
TXN0000233488,2024-01-15 15:32:11,P2P,Utilities,2370,SUCCESS,36-45,26-35,Delhi,ICICI,HDFC,Android,4G,0,15,Monday,0
TXN0000192651,2024-12-27 21:37:51,Bill Payment,Transport,385,SUCCESS,26-35,36-45,Telangana,Yes Bank,Kotak,Android,4G,0,21,Friday,0
TXN0000097378,2024-05-13 20:12:53,P2P,Other,385,SUCCESS,36-45,26-35,Uttar Pradesh,IndusInd,HDFC,Web,4G,0,20,Monday,0
TXN0000227978,2024-01-07 18:40:00,Bill Payment,Shopping,5759,SUCCESS,36-45,18-25,Telangana,HDFC,PNB,Android,4G,0,18,Sunday,1
TXN0000013351,2024-10-05 13:38:46,P2M,Utilities,3438,FAILED,26-35,46-55,Karnataka,SBI,SBI,Android,4G,0,13,Saturday,1
TXN0000240286,2024-07-28 19:47:44,Bill Payment,Grocery,190,SUCCESS,36-45,26-35,Delhi,IndusInd,IndusInd,iOS,4G,0,19,Sunday,1
TXN0000159266,2024-12-28 10:54:55,P2P,Food,1678,SUCCESS,46-55,26-35,Delhi,PNB,ICICI,Android,4G,0,10,Saturday,1
TXN0000120853,2024-05-31 10:42:39,P2M,Transport,493,SUCCESS,18-25,26-35,Karnataka,ICICI,SBI,Android,4G,0,10,Friday,0
TXN0000149812,2024-10-24 18:54:07,P2P,Grocery,1540,SUCCESS,26-35,46-55,Delhi,ICICI,IndusInd,Android,4G,0,18,Thursday,0
TXN0000048924,2024-06-13 07:54:16,Bill Payment,Grocery,1441,SUCCESS,18-25,26-35,Uttar Pradesh,SBI,Axis,Android,4G,0,7,Thursday,0
TXN0000183018,2024-05-27 19:36:26,P2M,Education,4004,SUCCESS,36-45,26-35,Delhi,IndusInd,HDFC,iOS,4G,0,19,Monday,0
TXN0000078660,2024-08-14 17:45:11,P2M,Transport,801,SUCCESS,26-35,18-25,Rajasthan,Axis,IndusInd,Web,3G,0,17,Wednesday,0
TXN0000237436,2024-03-07 08:14:50,Bill Payment,Shopping,308,SUCCESS,18-25,26-35,Gujarat,IndusInd,Yes Bank,Android,4G,0,8,Thursday,0
TXN0000012309,2024-09-23 14:57:33,P2P,Grocery,202,SUCCESS,18-25,36-45,West Bengal,Axis,HDFC,Android,4G,0,14,Monday,0
TXN0000000071,2024-12-14 12:14:48,Bill Payment,Shopping,183,SUCCESS,26-35,26-35,Gujarat,PNB,Yes Bank,iOS,4G,0,12,Saturday,1
TXN0000007340,2024-11-16 12:32:20,P2M,Shopping,1199,SUCCESS,36-45,26-35,Maharashtra,SBI,IndusInd,Android,4G,0,12,Saturday,1
TXN0000188397,2024-12-22 16:15:23,P2P,Utilities,5162,SUCCESS,36-45,26-35,Andhra Pradesh,Kotak,SBI,Android,4G,0,16,Sunday,1
TXN0000124687,2024-09-05 17:56:47,P2M,Grocery,246,SUCCESS,18-25,36-45,Maharashtra,Yes Bank,IndusInd,Android,4G,0,17,Thursday,0
TXN0000049605,2024-04-03 12:38:29,P2M,Other,2166,SUCCESS,26-35,46-55,Delhi,SBI,HDFC,iOS,4G,0,12,Wednesday,0
TXN0000147610,2024-11-14 20:37:21,P2P,Fuel,540,SUCCESS,36-45,18-25,Tamil Nadu,IndusInd,Axis,iOS,5G,1,20,Thursday,0
TXN0000154653,2024-05-15 10:50:23,P2P,Grocery,1925,SUCCESS,26-35,36-45,Rajasthan,PNB,HDFC,Android,4G,0,10,Wednesday,0
TXN0000201256,2024-07-11 13:33:15,P2P,Other,2006,SUCCESS,18-25,26-35,Uttar Pradesh,HDFC,ICICI,Android,4G,0,13,Thursday,0
TXN0000179137,2024-05-08 13:05:48,Bill Payment,Shopping,2282,SUCCESS,36-45,26-35,Karnataka,SBI,ICICI,iOS,4G,0,13,Wednesday,0
TXN0000104887,2024-08-03 18:00:49,P2P,Grocery,2201,SUCCESS,18-25,46-55,Maharashtra,HDFC,Axis,Android,4G,0,18,Saturday,1
TXN0000212488,2024-08-29 21:04:36,Bill Payment,Shopping,406,SUCCESS,26-35,36-45,Uttar Pradesh,Yes Bank,ICICI,Android,4G,0,21,Thursday,0
TXN0000121709,2024-05-18 12:58:39,P2M,Shopping,10530,FAILED,18-25,36-45,Uttar Pradesh,SBI,ICICI,Android,5G,0,12,Saturday,1
TXN0000237506,2024-11-10 08:49:03,P2P,Entertainment,318,SUCCESS,18-25,36-45,Uttar Pradesh,IndusInd,Yes Bank,Android,4G,0,8,Sunday,1
TXN0000207744,2024-03-24 15:52:46,P2P,Grocery,112,SUCCESS,18-25,26-35,Maharashtra,SBI,SBI,iOS,5G,0,15,Sunday,1
TXN0000012111,2024-12-22 12:42:34,Bill Payment,Fuel,1634,SUCCESS,26-35,36-45,Maharashtra,SBI,ICICI,Android,4G,0,12,Sunday,1
TXN0000073376,2024-01-28 13:06:57,P2P,Food,625,SUCCESS,26-35,36-45,Telangana,ICICI,ICICI,Web,5G,0,13,Sunday,1
TXN0000085003,2024-10-19 16:55:11,P2P,Food,763,SUCCESS,36-45,26-35,Telangana,IndusInd,SBI,Android,5G,0,16,Saturday,1
TXN0000037287,2024-11-18 12:31:03,P2M,Shopping,334,SUCCESS,36-45,36-45,Karnataka,Yes Bank,SBI,Android,5G,0,12,Monday,0
TXN0000159635,2024-08-20 16:16:34,P2P,Utilities,2310,FAILED,46-55,36-45,Uttar Pradesh,HDFC,SBI,Android,4G,0,16,Tuesday,0
TXN0000236711,2024-05-22 14:50:44,P2M,Transport,46,SUCCESS,26-35,18-25,Rajasthan,ICICI,ICICI,Android,4G,0,14,Wednesday,0
TXN0000150335,2024-03-27 18:03:47,Bill Payment,Grocery,191,FAILED,36-45,56+,Uttar Pradesh,HDFC,PNB,Web,4G,0,18,Wednesday,0
TXN0000054210,2024-01-11 15:51:25,P2P,Utilities,4599,SUCCESS,18-25,46-55,Maharashtra,Axis,ICICI,Android,5G,0,15,Thursday,0
TXN0000123436,2024-09-22 13:28:46,P2P,Healthcare,203,SUCCESS,18-25,18-25,Rajasthan,ICICI,SBI,iOS,WiFi,0,13,Sunday,1
TXN0000022604,2024-02-27 15:03:36,P2M,Grocery,786,SUCCESS,36-45,46-55,Rajasthan,SBI,HDFC,iOS,4G,0,15,Tuesday,0
TXN0000018562,2024-12-18 08:52:40,P2P,Grocery,342,SUCCESS,36-45,36-45,Andhra Pradesh,HDFC,PNB,Android,3G,0,8,Wednesday,0
TXN0000085079,2024-07-25 06:39:19,P2P,Fuel,516,SUCCESS,26-35,36-45,Uttar Pradesh,Axis,HDFC,Web,4G,0,6,Thursday,0
TXN0000013262,2024-03-05 14:23:15,P2P,Transport,144,SUCCESS,26-35,36-45,Uttar Pradesh,Kotak,SBI,Android,4G,0,14,Tuesday,0
TXN0000142561,2024-06-11 14:45:07,P2P,Utilities,3144,SUCCESS,36-45,46-55,West Bengal,Yes Bank,Axis,Android,4G,0,14,Tuesday,0
TXN0000249971,2024-05-15 18:44:29,Recharge,Fuel,3224,SUCCESS,56+,36-45,Delhi,SBI,Kotak,Android,4G,0,18,Wednesday,0
TXN0000197878,2024-03-20 21:07:23,P2P,Grocery,1660,SUCCESS,46-55,36-45,Telangana,HDFC,SBI,iOS,4G,0,21,Wednesday,0
TXN0000007745,2024-02-11 19:58:52,P2M,Food,63,SUCCESS,36-45,18-25,Tamil Nadu,HDFC,HDFC,Android,4G,0,19,Sunday,1
TXN0000219786,2024-12-15 18:34:28,P2M,Education,987,SUCCESS,26-35,18-25,West Bengal,Yes Bank,HDFC,Android,WiFi,0,18,Sunday,1
TXN0000036766,2024-02-01 06:24:22,Bill Payment,Fuel,1404,SUCCESS,36-45,36-45,Karnataka,Axis,Yes Bank,Android,3G,0,6,Thursday,0
TXN0000212091,2024-08-06 16:15:17,P2P,Food,577,SUCCESS,36-45,26-35,Uttar Pradesh,IndusInd,HDFC,Android,4G,0,16,Tuesday,0
TXN0000061224,2024-04-03 12:23:45,P2P,Entertainment,443,SUCCESS,26-35,26-35,Gujarat,SBI,Kotak,Android,4G,0,12,Wednesday,0
TXN0000077888,2024-11-06 18:29:07,Bill Payment,Transport,371,SUCCESS,36-45,36-45,Delhi,PNB,HDFC,Android,WiFi,0,18,Wednesday,0
TXN0000153613,2024-06-10 05:08:44,P2P,Food,123,SUCCESS,18-25,18-25,West Bengal,SBI,HDFC,Android,WiFi,0,5,Monday,0
TXN0000223775,2024-09-23 15:09:55,P2P,Food,301,SUCCESS,36-45,26-35,West Bengal,HDFC,SBI,Android,4G,0,15,Monday,0
TXN0000095691,2024-07-04 19:42:31,P2M,Transport,833,SUCCESS,36-45,56+,Delhi,SBI,SBI,Android,4G,0,19,Thursday,0
TXN0000026685,2024-07-24 14:15:28,P2P,Other,492,SUCCESS,36-45,26-35,Delhi,Yes Bank,HDFC,iOS,4G,1,14,Wednesday,0
TXN0000026508,2024-04-14 11:35:06,Bill Payment,Food,204,SUCCESS,18-25,36-45,Karnataka,Kotak,IndusInd,Android,4G,0,11,Sunday,1
TXN0000194704,2024-06-25 09:48:15,P2P,Food,492,SUCCESS,26-35,36-45,Andhra Pradesh,HDFC,HDFC,Android,4G,0,9,Tuesday,0
TXN0000142530,2024-04-19 19:56:30,P2P,Entertainment,469,SUCCESS,36-45,18-25,Karnataka,SBI,SBI,Android,4G,0,19,Friday,0
TXN0000177541,2024-09-17 11:58:19,P2P,Transport,125,SUCCESS,18-25,36-45,Rajasthan,ICICI,SBI,Android,5G,0,11,Tuesday,0
TXN0000059525,2024-09-27 13:12:07,P2P,Grocery,287,SUCCESS,26-35,36-45,Karnataka,IndusInd,HDFC,Android,4G,0,13,Friday,0
TXN0000118617,2024-08-04 14:29:55,P2P,Food,185,SUCCESS,36-45,26-35,Karnataka,SBI,SBI,Android,3G,0,14,Sunday,1
TXN0000163354,2024-09-14 18:01:20,P2M,Food,98,SUCCESS,26-35,36-45,Tamil Nadu,Yes Bank,HDFC,iOS,4G,0,18,Saturday,1
TXN0000224453,2024-11-20 19:53:29,P2M,Healthcare,383,FAILED,46-55,36-45,Telangana,SBI,PNB,Android,5G,0,19,Wednesday,0
TXN0000092058,2024-09-12 18:32:52,Bill Payment,Fuel,463,SUCCESS,18-25,26-35,Delhi,Kotak,SBI,Android,4G,0,18,Thursday,0
TXN0000208551,2024-11-26 15:38:09,P2P,Entertainment,99,SUCCESS,36-45,46-55,Tamil Nadu,Kotak,Kotak,Android,WiFi,0,15,Tuesday,0
TXN0000116569,2024-06-23 12:02:57,P2P,Transport,449,SUCCESS,56+,36-45,Tamil Nadu,ICICI,IndusInd,iOS,5G,0,12,Sunday,1
TXN0000194591,2024-11-01 15:38:31,P2P,Food,71,SUCCESS,36-45,18-25,Rajasthan,SBI,SBI,Android,5G,0,15,Friday,0
TXN0000169274,2024-05-06 16:30:31,P2P,Utilities,1507,SUCCESS,18-25,18-25,Karnataka,SBI,Kotak,Android,4G,0,16,Monday,0
TXN0000173596,2024-02-28 14:50:32,P2P,Education,1702,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,SBI,Android,4G,0,14,Wednesday,0
TXN0000027486,2024-10-05 17:59:21,Bill Payment,Shopping,455,SUCCESS,26-35,18-25,Rajasthan,HDFC,SBI,Android,4G,0,17,Saturday,1
TXN0000197812,2024-12-20 11:02:20,P2P,Shopping,2696,SUCCESS,36-45,18-25,Maharashtra,SBI,Kotak,Web,4G,0,11,Friday,0
TXN0000085293,2024-02-21 15:59:07,P2M,Fuel,494,SUCCESS,26-35,18-25,Maharashtra,SBI,PNB,Android,4G,0,15,Wednesday,0
TXN0000057969,2024-01-18 14:53:46,P2P,Fuel,2096,SUCCESS,36-45,26-35,Tamil Nadu,ICICI,Yes Bank,iOS,4G,0,14,Thursday,0
TXN0000030574,2024-09-14 06:41:57,P2M,Shopping,5444,SUCCESS,26-35,36-45,Gujarat,Kotak,SBI,Android,5G,0,6,Saturday,1
TXN0000032778,2024-01-27 19:39:17,P2M,Other,570,FAILED,26-35,18-25,Maharashtra,Yes Bank,Axis,iOS,5G,0,19,Saturday,1
TXN0000205765,2024-05-10 17:01:36,P2M,Education,978,SUCCESS,36-45,26-35,West Bengal,SBI,SBI,Android,5G,0,17,Friday,0
TXN0000225783,2024-04-30 08:26:09,P2P,Grocery,696,SUCCESS,36-45,18-25,Maharashtra,HDFC,SBI,Web,4G,0,8,Tuesday,0
TXN0000112794,2024-01-26 18:00:19,P2P,Grocery,2490,SUCCESS,46-55,36-45,Uttar Pradesh,Kotak,SBI,iOS,4G,0,18,Friday,0
TXN0000029986,2024-07-26 13:28:59,P2P,Grocery,225,SUCCESS,26-35,56+,Maharashtra,PNB,IndusInd,Android,4G,0,13,Friday,0
TXN0000058262,2024-02-08 20:44:14,P2M,Utilities,2375,SUCCESS,18-25,46-55,Karnataka,Axis,PNB,Android,4G,0,20,Thursday,0
TXN0000121523,2024-07-18 15:06:34,Bill Payment,Shopping,877,SUCCESS,18-25,36-45,Rajasthan,Kotak,PNB,Android,WiFi,0,15,Thursday,0
TXN0000233731,2024-01-03 09:35:16,Bill Payment,Shopping,256,SUCCESS,26-35,46-55,Telangana,SBI,IndusInd,iOS,5G,0,9,Wednesday,0
TXN0000217715,2024-06-28 14:19:57,Bill Payment,Grocery,2766,SUCCESS,26-35,18-25,Uttar Pradesh,ICICI,PNB,Android,4G,0,14,Friday,0
TXN0000152192,2024-03-01 12:05:01,P2P,Other,104,SUCCESS,18-25,36-45,Maharashtra,Yes Bank,SBI,Android,4G,0,12,Friday,0
TXN0000134767,2024-01-09 08:38:36,P2P,Food,48,FAILED,56+,56+,Andhra Pradesh,PNB,Yes Bank,iOS,4G,0,8,Tuesday,0
TXN0000069541,2024-01-01 08:11:34,P2P,Grocery,1008,SUCCESS,18-25,18-25,Maharashtra,SBI,IndusInd,Android,5G,0,8,Monday,0
TXN0000028535,2024-06-22 20:33:29,P2P,Entertainment,924,SUCCESS,26-35,36-45,Gujarat,ICICI,SBI,Android,5G,0,20,Saturday,1
TXN0000231605,2024-01-29 11:57:12,P2M,Entertainment,393,SUCCESS,26-35,46-55,West Bengal,Axis,HDFC,Android,5G,0,11,Monday,0
TXN0000024072,2024-10-04 06:59:21,Recharge,Entertainment,427,SUCCESS,56+,26-35,Gujarat,Axis,SBI,Android,5G,0,6,Friday,0
TXN0000239368,2024-04-20 01:46:20,Bill Payment,Shopping,316,SUCCESS,26-35,36-45,Tamil Nadu,HDFC,SBI,Android,4G,0,1,Saturday,1
TXN0000019848,2024-06-19 22:04:13,P2M,Other,202,SUCCESS,46-55,26-35,Telangana,SBI,Kotak,Android,4G,0,22,Wednesday,0
TXN0000082432,2024-08-16 04:33:13,Bill Payment,Food,402,SUCCESS,36-45,26-35,Tamil Nadu,IndusInd,HDFC,Android,4G,0,4,Friday,0
TXN0000047629,2024-08-26 11:25:27,Bill Payment,Other,487,SUCCESS,56+,26-35,Gujarat,HDFC,SBI,Android,4G,0,11,Monday,0
TXN0000180579,2024-06-26 22:00:43,P2M,Entertainment,582,SUCCESS,36-45,18-25,Andhra Pradesh,SBI,Kotak,Android,4G,0,22,Wednesday,0
TXN0000215224,2024-01-27 14:41:15,P2P,Grocery,2752,SUCCESS,36-45,46-55,Tamil Nadu,SBI,ICICI,iOS,WiFi,0,14,Saturday,1
TXN0000206396,2024-05-29 18:49:55,P2P,Other,716,SUCCESS,36-45,26-35,Maharashtra,Yes Bank,SBI,Android,5G,0,18,Wednesday,0
TXN0000210073,2024-01-02 09:56:45,Bill Payment,Utilities,1329,SUCCESS,18-25,26-35,Maharashtra,Axis,HDFC,Android,4G,0,9,Tuesday,0
TXN0000244208,2024-07-18 17:43:57,Bill Payment,Utilities,204,SUCCESS,26-35,36-45,West Bengal,IndusInd,SBI,Android,4G,0,17,Thursday,0
TXN0000215050,2024-03-25 00:28:20,P2M,Utilities,195,SUCCESS,26-35,36-45,Maharashtra,SBI,IndusInd,Android,4G,0,0,Monday,0
TXN0000225909,2024-05-30 10:11:53,P2M,Grocery,453,SUCCESS,18-25,18-25,Tamil Nadu,SBI,SBI,Android,4G,0,10,Thursday,0
TXN0000016917,2024-09-15 10:16:27,Bill Payment,Healthcare,599,SUCCESS,46-55,26-35,Gujarat,Axis,Kotak,Android,4G,0,10,Sunday,1
TXN0000099773,2024-01-04 17:47:58,P2M,Grocery,349,SUCCESS,18-25,26-35,Gujarat,SBI,HDFC,iOS,3G,0,17,Thursday,0
TXN0000003511,2024-07-03 10:38:33,P2P,Grocery,101,SUCCESS,46-55,46-55,West Bengal,Yes Bank,PNB,Android,5G,0,10,Wednesday,0
TXN0000168346,2024-11-26 00:47:27,P2M,Food,1596,SUCCESS,18-25,18-25,Uttar Pradesh,Kotak,SBI,Android,3G,0,0,Tuesday,0
TXN0000211676,2024-02-18 18:56:12,P2M,Grocery,1260,SUCCESS,18-25,26-35,Telangana,ICICI,PNB,Android,5G,0,18,Sunday,1
TXN0000098283,2024-11-22 19:51:48,P2M,Transport,47,SUCCESS,26-35,26-35,West Bengal,PNB,IndusInd,Android,5G,0,19,Friday,0
TXN0000184310,2024-07-06 12:44:01,P2M,Food,447,SUCCESS,18-25,18-25,Gujarat,Kotak,Yes Bank,Android,4G,0,12,Saturday,1
TXN0000136801,2024-09-30 11:00:57,Bill Payment,Fuel,399,SUCCESS,56+,36-45,Maharashtra,IndusInd,Kotak,Android,4G,0,11,Monday,0
TXN0000045799,2024-06-28 11:55:45,P2P,Other,146,SUCCESS,26-35,56+,West Bengal,PNB,IndusInd,Android,4G,0,11,Friday,0
TXN0000171665,2024-01-05 15:03:35,P2M,Food,707,SUCCESS,26-35,26-35,Uttar Pradesh,SBI,HDFC,Android,4G,0,15,Friday,0
TXN0000074193,2024-11-17 20:19:58,P2M,Fuel,1884,SUCCESS,26-35,46-55,Andhra Pradesh,SBI,Yes Bank,Android,4G,0,20,Sunday,1
TXN0000076588,2024-03-14 08:59:04,P2M,Grocery,1709,SUCCESS,36-45,26-35,Andhra Pradesh,PNB,HDFC,Android,4G,1,8,Thursday,0
TXN0000044550,2024-05-16 16:35:01,Bill Payment,Other,331,SUCCESS,36-45,36-45,Delhi,SBI,SBI,Android,4G,0,16,Thursday,0
TXN0000120100,2024-01-23 10:42:20,P2M,Transport,40,SUCCESS,26-35,26-35,Rajasthan,Yes Bank,Axis,iOS,5G,0,10,Tuesday,0
TXN0000091140,2024-07-12 16:50:30,P2P,Entertainment,223,SUCCESS,18-25,36-45,Uttar Pradesh,Axis,Yes Bank,iOS,4G,0,16,Friday,0
TXN0000229086,2024-09-07 18:24:34,P2P,Other,110,SUCCESS,26-35,36-45,Maharashtra,Yes Bank,SBI,iOS,4G,0,18,Saturday,1
TXN0000197042,2024-11-18 20:08:00,P2P,Transport,140,SUCCESS,26-35,36-45,Delhi,Axis,IndusInd,iOS,4G,0,20,Monday,0
TXN0000044942,2024-06-20 11:12:11,P2P,Grocery,833,SUCCESS,46-55,36-45,Tamil Nadu,HDFC,HDFC,Android,4G,0,11,Thursday,0
TXN0000217838,2024-08-11 09:58:04,P2M,Other,2286,SUCCESS,18-25,36-45,Gujarat,Axis,PNB,Android,4G,0,9,Sunday,1
TXN0000065833,2024-03-28 21:42:49,Recharge,Utilities,3942,SUCCESS,56+,36-45,Maharashtra,Kotak,ICICI,Android,WiFi,0,21,Thursday,0
TXN0000242023,2024-03-14 14:54:25,P2P,Education,934,SUCCESS,46-55,18-25,Karnataka,SBI,Kotak,Android,3G,0,14,Thursday,0
TXN0000056354,2024-06-27 21:50:51,Bill Payment,Grocery,263,SUCCESS,46-55,18-25,Delhi,IndusInd,ICICI,Android,5G,0,21,Thursday,0
TXN0000156493,2024-09-03 22:22:56,P2M,Food,449,SUCCESS,36-45,26-35,Gujarat,PNB,SBI,iOS,4G,0,22,Tuesday,0
TXN0000213054,2024-12-18 18:01:40,Bill Payment,Food,224,SUCCESS,18-25,18-25,Uttar Pradesh,Axis,IndusInd,Android,4G,0,18,Wednesday,0
TXN0000104290,2024-10-11 11:05:45,P2M,Grocery,394,SUCCESS,26-35,26-35,Andhra Pradesh,Kotak,Yes Bank,Android,5G,0,11,Friday,0
TXN0000021954,2024-09-12 17:11:49,P2M,Utilities,2896,SUCCESS,26-35,36-45,Gujarat,IndusInd,Yes Bank,Android,4G,0,17,Thursday,0
TXN0000020503,2024-12-08 11:04:25,P2P,Entertainment,69,SUCCESS,56+,26-35,Uttar Pradesh,Kotak,IndusInd,Android,4G,0,11,Sunday,1
TXN0000055629,2024-08-17 21:53:29,Bill Payment,Other,252,SUCCESS,26-35,56+,Uttar Pradesh,SBI,ICICI,Android,4G,0,21,Saturday,1
TXN0000226341,2024-02-02 09:54:19,P2P,Utilities,249,SUCCESS,26-35,18-25,Tamil Nadu,SBI,Kotak,Android,5G,0,9,Friday,0
TXN0000049687,2024-06-02 15:58:36,P2M,Grocery,3002,FAILED,26-35,26-35,Andhra Pradesh,IndusInd,IndusInd,Android,WiFi,1,15,Sunday,1
TXN0000051705,2024-05-02 15:53:14,Bill Payment,Education,2240,SUCCESS,26-35,18-25,Gujarat,HDFC,ICICI,Android,4G,0,15,Thursday,0
TXN0000028677,2024-04-03 12:20:23,P2M,Other,397,SUCCESS,56+,26-35,Tamil Nadu,PNB,Kotak,iOS,5G,0,12,Wednesday,0
TXN0000046227,2024-08-15 11:42:43,Bill Payment,Grocery,495,SUCCESS,46-55,56+,Maharashtra,Yes Bank,PNB,Web,WiFi,0,11,Thursday,0
TXN0000107722,2024-07-21 10:01:23,P2M,Grocery,193,SUCCESS,18-25,18-25,Rajasthan,SBI,Kotak,iOS,WiFi,0,10,Sunday,1
TXN0000098190,2024-12-29 20:40:51,P2P,Shopping,694,SUCCESS,26-35,18-25,Karnataka,Axis,ICICI,iOS,4G,0,20,Sunday,1
TXN0000244168,2024-06-24 11:16:40,P2P,Utilities,828,SUCCESS,18-25,36-45,Uttar Pradesh,Yes Bank,IndusInd,iOS,4G,0,11,Monday,0
TXN0000063989,2024-01-03 20:38:20,P2P,Shopping,7221,SUCCESS,26-35,36-45,Rajasthan,Axis,Yes Bank,Android,4G,0,20,Wednesday,0
TXN0000188061,2024-12-30 17:06:59,P2P,Food,410,SUCCESS,18-25,56+,Uttar Pradesh,ICICI,Axis,Android,4G,0,17,Monday,0
TXN0000220566,2024-03-26 00:23:47,P2M,Shopping,2144,SUCCESS,18-25,18-25,Tamil Nadu,ICICI,IndusInd,Android,4G,0,0,Tuesday,0
TXN0000162290,2024-07-18 15:21:33,P2M,Shopping,833,SUCCESS,18-25,26-35,Karnataka,ICICI,Yes Bank,iOS,4G,0,15,Thursday,0
TXN0000082313,2024-05-08 13:42:28,Bill Payment,Fuel,479,SUCCESS,26-35,26-35,Gujarat,PNB,Yes Bank,Android,4G,0,13,Wednesday,0
TXN0000102675,2024-12-10 10:40:52,P2P,Grocery,795,SUCCESS,26-35,36-45,Karnataka,SBI,Kotak,Android,4G,0,10,Tuesday,0
TXN0000130790,2024-10-11 17:11:34,Bill Payment,Food,361,FAILED,26-35,18-25,Maharashtra,SBI,SBI,Android,WiFi,0,17,Friday,0
TXN0000133490,2024-05-21 21:39:33,Recharge,Grocery,3445,SUCCESS,36-45,18-25,Telangana,SBI,SBI,Android,5G,0,21,Tuesday,0
TXN0000146877,2024-06-10 11:55:08,P2M,Entertainment,201,SUCCESS,26-35,18-25,Maharashtra,IndusInd,Axis,Android,4G,0,11,Monday,0
TXN0000248699,2024-02-15 08:48:01,P2P,Shopping,168,SUCCESS,56+,26-35,Maharashtra,HDFC,Kotak,Android,5G,0,8,Thursday,0
TXN0000201459,2024-11-28 18:03:30,P2P,Shopping,1156,SUCCESS,26-35,36-45,Telangana,Axis,Kotak,Android,4G,0,18,Thursday,0
TXN0000181658,2024-03-22 16:00:57,P2M,Shopping,499,SUCCESS,18-25,46-55,Telangana,HDFC,Axis,Android,4G,0,16,Friday,0
TXN0000113527,2024-10-27 03:40:47,P2P,Utilities,1365,SUCCESS,18-25,26-35,Uttar Pradesh,ICICI,SBI,Android,5G,0,3,Sunday,1
TXN0000035201,2024-12-05 17:06:41,P2P,Transport,67,SUCCESS,36-45,26-35,Maharashtra,SBI,SBI,Web,4G,0,17,Thursday,0
TXN0000103285,2024-06-10 07:53:04,P2M,Grocery,2908,SUCCESS,18-25,36-45,Gujarat,HDFC,PNB,Android,4G,0,7,Monday,0
TXN0000015011,2024-01-21 12:47:04,P2P,Grocery,1841,SUCCESS,18-25,26-35,Delhi,HDFC,HDFC,Android,4G,0,12,Sunday,1
TXN0000148692,2024-07-06 12:37:29,P2P,Shopping,929,SUCCESS,36-45,56+,Karnataka,PNB,Kotak,Android,3G,0,12,Saturday,1
TXN0000200971,2024-05-06 08:41:20,P2M,Utilities,9565,SUCCESS,46-55,26-35,Gujarat,SBI,ICICI,Android,WiFi,0,8,Monday,0
TXN0000151767,2024-04-05 19:47:39,P2M,Other,185,FAILED,56+,26-35,Karnataka,Kotak,SBI,Android,4G,0,19,Friday,0
TXN0000117005,2024-09-28 20:11:09,P2M,Shopping,553,SUCCESS,36-45,36-45,Rajasthan,ICICI,IndusInd,Android,5G,0,20,Saturday,1
TXN0000248783,2024-11-07 15:00:41,P2M,Other,1462,SUCCESS,26-35,26-35,Telangana,Axis,ICICI,Android,4G,0,15,Thursday,0
TXN0000054863,2024-01-21 13:07:38,P2P,Food,616,SUCCESS,18-25,56+,Andhra Pradesh,HDFC,IndusInd,Android,3G,0,13,Sunday,1
TXN0000228121,2024-09-28 16:59:04,P2M,Shopping,3617,SUCCESS,36-45,26-35,Rajasthan,SBI,SBI,Android,WiFi,0,16,Saturday,1
TXN0000125241,2024-10-11 15:38:41,P2M,Utilities,609,SUCCESS,26-35,46-55,Uttar Pradesh,HDFC,SBI,Android,4G,0,15,Friday,0
TXN0000120266,2024-03-09 21:03:23,P2P,Grocery,349,FAILED,18-25,26-35,Delhi,ICICI,SBI,Android,4G,0,21,Saturday,1
TXN0000229372,2024-06-17 16:01:53,Recharge,Food,1621,SUCCESS,18-25,46-55,Uttar Pradesh,PNB,HDFC,Android,4G,0,16,Monday,0
TXN0000038492,2024-02-06 21:14:40,P2M,Grocery,224,SUCCESS,26-35,26-35,Karnataka,PNB,Axis,Android,4G,0,21,Tuesday,0
TXN0000179334,2024-07-14 20:43:34,Bill Payment,Healthcare,527,SUCCESS,26-35,46-55,Uttar Pradesh,IndusInd,SBI,Android,4G,0,20,Sunday,1
TXN0000181283,2024-02-24 17:59:21,P2M,Other,501,SUCCESS,26-35,18-25,Telangana,HDFC,ICICI,Android,WiFi,0,17,Saturday,1
