session_id,user_type_id,label_id,timestamp_start,timestamp_end,vpn,rooted,emulator,ip_risk_score,session_duration,num_events,num_links_clicked,num_qr_scans,num_permission_requests,event_sequence_encoded,event_count_1,event_count_2,event_count_3,event_count_4,event_count_5,event_count_6,event_count_7,event_count_8,event_count_9,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,generator_version,scenario_family,risk_score,split,split_reason
session_v2_007553_5b33427e,0,1,2026-02-18T23:53:42.112435,2026-02-18T23:58:55.112435,1,0,0,0.275,313,20,1,1,1,"[3, 12, 21, 4, 18, 12, 12, 12, 21, 9, 2, 13, 14, 12, 11, 21, 7, 3, 13, 21]",0,1,2,1,0,0,1,0,1,0,1,5,2,1,0,0,0,1,0,0,4,v2.0.0,benign_files,0.427459,val,val_random_fill
session_v2_007554_6247d37c,1,0,2025-11-09T20:22:05.113502,2025-11-09T20:27:09.113502,1,0,0,0.324,304,19,1,0,0,"[1, 12, 12, 13, 12, 12, 13, 21, 6, 2, 15, 12, 11, 21, 3, 21, 8, 5, 15]",1,1,1,0,1,1,0,1,0,0,1,5,2,0,2,0,0,0,0,0,3,v2.0.0,benign_media,0.325106,train,train_default
session_v2_007555_d93b7f9b,1,1,2026-01-05T13:39:35.114693,2026-01-05T13:42:38.114693,0,0,0,0.262,183,20,3,2,0,"[2, 21, 4, 13, 1, 11, 21, 2, 15, 12, 12, 21, 1, 11, 19, 14, 11, 14, 13, 13]",2,2,0,1,0,0,0,0,0,0,3,2,3,2,1,0,0,0,1,0,3,v2.0.0,link_chain_soft,0.46691,train,train_default
session_v2_007556_5bf49ebc,0,1,2026-03-12T02:28:37.115324,2026-03-12T02:33:07.115324,1,0,0,0.274,270,22,1,0,1,"[2, 7, 5, 13, 1, 11, 21, 2, 21, 4, 17, 13, 21, 5, 15, 13, 12, 13, 12, 21, 10, 4]",1,2,0,2,2,0,1,0,0,1,1,2,4,0,1,0,1,0,0,0,4,v2.0.0,link_chain_soft,0.45914,test_ood,ood_time_bucket
session_v2_007557_3dc380e9,1,1,2026-03-27T02:02:31.115975,2026-03-27T02:06:08.115975,0,0,0,0.451,217,19,0,0,2,"[2, 21, 4, 17, 21, 3, 21, 8, 4, 16, 12, 17, 16, 21, 3, 13, 13, 13, 21]",0,1,2,2,0,0,0,1,0,0,0,1,3,0,0,2,2,0,0,0,5,v2.0.0,benign_settings,0.476278,test_ood,ood_time_bucket
session_v2_007558_2d269d6f,2,2,2026-01-13T16:17:17.116586,2026-01-13T16:18:32.116586,1,1,0,0.483,75,15,0,0,3,"[2, 12, 13, 12, 16, 21, 7, 4, 13, 4, 17, 17, 17, 16, 21]",0,1,0,2,0,0,1,0,0,0,0,2,2,0,0,2,3,0,0,0,2,v2.0.0,archetype_permission_burst,0.641056,val,val_random_fill
session_v2_007559_43cd83f3,2,0,2026-03-25T08:12:44.117648,2026-03-25T08:17:52.117648,0,0,0,0.167,308,21,0,2,2,"[2, 21, 7, 4, 18, 16, 21, 9, 1, 14, 21, 2, 15, 19, 14, 15, 13, 21, 7, 4, 17]",1,2,0,2,0,0,2,0,1,0,0,0,1,2,2,1,1,1,1,0,4,v2.0.0,benign_media,0.338318,test_ood,ood_time_bucket
session_v2_007560_cf4808eb,2,0,2026-03-09T08:57:32.119879,2026-03-09T09:00:27.119879,0,0,0,0.298,175,19,0,0,1,"[5, 21, 10, 4, 17, 16, 13, 12, 13, 16, 21, 9, 2, 15, 21, 7, 5, 21, 10]",0,1,0,1,2,0,1,0,1,2,0,1,2,0,1,2,1,0,0,0,4,v2.0.0,benign_browse,0.364316,test_ood,ood_time_bucket
session_v2_007561_ec9f1a7c,3,1,2026-03-17T05:31:25.120465,2026-03-17T05:34:03.120465,1,1,0,0.635,158,18,2,4,0,"[2, 11, 12, 12, 13, 1, 11, 21, 2, 12, 14, 14, 16, 12, 14, 12, 13, 14]",1,2,0,0,0,0,0,0,0,0,2,5,2,4,0,1,0,0,0,0,1,v2.0.0,link_chain_soft,0.464357,test_ood,ood_time_bucket
session_v2_007562_6d4787bc,1,1,2026-03-24T13:02:01.121894,2026-03-24T13:05:04.121894,0,0,0,0.346,183,20,1,2,3,"[1, 13, 14, 12, 11, 12, 12, 21, 12, 4, 17, 18, 17, 12, 5, 21, 10, 1, 14, 6]",2,0,0,1,1,1,0,0,0,1,1,5,1,2,0,0,2,1,0,0,2,v2.0.0,permission_dense,0.472716,train,train_default
session_v2_007563_6161ccbf,1,0,2026-03-05T15:58:35.122939,2026-03-05T16:00:55.122939,0,0,0,0.301,140,13,0,0,1,"[2, 13, 16, 12, 19, 21, 7, 1, 13, 21, 4, 17, 21]",1,1,0,1,0,0,1,0,0,0,0,1,2,0,0,1,1,0,1,0,3,v2.0.0,benign_media,0.39581,val,val_random_fill
session_v2_007564_c01b8b22,0,2,2026-02-24T02:49:37.123406,2026-02-24T02:53:59.123406,1,1,0,0.444,262,17,1,1,2,"[2, 14, 13, 15, 21, 3, 21, 2, 11, 21, 4, 18, 19, 12, 18, 21, 9]",0,2,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,2,1,0,4,v2.0.0,benign_chat,0.52663,train,train_default
session_v2_007565_6296ac09,0,0,2025-11-18T02:25:21.124259,2025-11-18T02:29:01.124259,0,0,0,0.12,220,21,0,0,0,"[3, 21, 8, 1, 13, 21, 3, 13, 21, 2, 16, 12, 13, 13, 13, 12, 12, 1, 13, 12, 19]",2,1,2,0,0,0,0,1,0,0,0,4,6,0,0,1,0,0,1,0,3,v2.0.0,screen_share_contextual,0.380265,train,train_default
session_v2_007566_20091d85,1,0,2025-12-01T14:16:24.125097,2025-12-01T14:20:35.125097,0,0,0,0.3,251,21,0,0,1,"[1, 19, 12, 21, 3, 12, 21, 8, 2, 15, 15, 12, 13, 12, 21, 7, 4, 18, 21, 9, 1]",2,1,1,1,0,0,1,1,1,0,0,4,1,0,2,0,0,1,1,0,4,v2.0.0,benign_browse,0.346807,val,val_random_fill
session_v2_007567_bdce2a93,2,0,2025-10-11T02:56:04.125859,2025-10-11T02:58:43.125859,0,0,0,0.347,159,12,0,0,2,"[2, 21, 7, 4, 17, 17, 12, 13, 13, 19, 12, 13]",0,1,0,1,0,0,1,0,0,0,0,2,3,0,0,0,2,0,1,0,1,v2.0.0,benign_browse,0.287674,train,train_default
session_v2_007568_6a821f5c,0,0,2026-01-11T22:10:48.126466,2026-01-11T22:16:46.126466,0,0,0,0.259,358,19,1,0,2,"[1, 12, 12, 11, 13, 21, 4, 18, 13, 12, 13, 12, 13, 18, 13, 12, 13, 21, 9]",1,0,0,1,0,0,0,0,1,0,1,5,6,0,0,0,0,2,0,0,2,v2.0.0,benign_chat,0.298543,train,train_default
session_v2_007569_fd663d48,0,0,2025-11-23T12:40:55.127315,2025-11-23T12:46:03.127315,0,0,0,0.223,308,17,0,0,1,"[3, 12, 12, 21, 8, 2, 15, 21, 5, 13, 13, 21, 4, 17, 21, 1, 13]",1,1,1,1,1,0,0,1,0,0,0,2,3,0,1,0,1,0,0,0,4,v2.0.0,benign_browse,0.407208,train,train_default
session_v2_007570_58bbd266,1,1,2026-01-23T02:44:53.128211,2026-01-23T02:50:48.128211,0,0,0,0.275,355,25,0,0,5,"[1, 21, 6, 2, 15, 21, 1, 21, 6, 5, 16, 13, 4, 17, 18, 17, 17, 13, 21, 4, 17, 13, 13, 21, 2]",2,2,0,2,1,2,0,0,0,0,0,0,4,0,1,1,4,1,0,0,5,v2.0.0,permission_dense,0.428704,train,train_default
session_v2_007571_8184cfa7,1,0,2025-12-15T12:55:54.129105,2025-12-15T13:00:20.129105,1,0,0,0.412,266,17,0,1,1,"[3, 21, 1, 14, 13, 13, 12, 12, 21, 6, 4, 17, 13, 12, 21, 3, 21]",1,0,2,1,0,1,0,0,0,0,0,3,3,1,0,0,1,0,0,0,4,v2.0.0,benign_media,0.328997,train,train_default
session_v2_007572_0f50fc81,2,0,2026-02-26T14:53:52.130383,2026-02-26T14:58:15.130383,0,1,0,0.467,263,22,3,1,3,"[1, 11, 11, 12, 21, 2, 13, 11, 13, 21, 7, 4, 17, 18, 13, 13, 17, 21, 2, 14, 13, 7]",1,2,0,1,0,0,2,0,0,0,3,1,5,1,0,0,2,1,0,0,3,v2.0.0,benign_chat,0.356109,train,train_default
session_v2_007573_145eb0ea,1,0,2025-10-21T23:52:13.131491,2025-10-21T23:57:54.131491,0,0,0,0.06,341,25,1,1,0,"[2, 12, 11, 13, 12, 12, 12, 14, 21, 7, 3, 13, 21, 8, 4, 16, 21, 3, 12, 13, 21, 8, 4, 21, 9]",0,1,2,2,0,0,1,2,1,0,1,5,3,1,0,1,0,0,0,0,5,v2.0.0,benign_chat,0.269749,train,train_default
session_v2_007574_adc03b13,1,0,2026-03-02T06:40:50.132550,2026-03-02T06:43:38.132550,0,0,0,0.385,168,18,1,2,0,"[2, 12, 21, 5, 12, 12, 13, 21, 1, 14, 21, 2, 11, 12, 14, 7, 1, 13]",2,2,0,0,1,0,1,0,0,0,1,4,2,2,0,0,0,0,0,0,3,v2.0.0,benign_chat,0.292214,train,train_default
session_v2_007575_0318f978,2,0,2026-02-12T00:55:17.133126,2026-02-12T00:57:43.133126,0,0,0,0.478,146,11,1,1,1,"[1, 21, 4, 17, 21, 9, 1, 11, 14, 21, 4]",2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,v2.0.0,benign_browse,0.369507,train,train_default
session_v2_007576_8c924fe1,1,0,2025-11-29T11:13:11.133725,2025-11-29T11:17:49.133725,0,0,0,0.193,278,19,2,0,1,"[3, 12, 21, 8, 4, 18, 21, 1, 11, 13, 21, 6, 4, 12, 12, 21, 9, 1, 11]",2,0,1,2,0,1,0,1,1,0,2,3,1,0,0,0,0,1,0,0,4,v2.0.0,benign_settings,0.375878,train,train_default
session_v2_007577_da6149ac,1,0,2025-12-21T22:42:41.134912,2025-12-21T22:47:44.134912,0,0,0,0.248,303,20,0,1,0,"[4, 13, 21, 9, 5, 12, 13, 13, 21, 3, 21, 8, 2, 14, 19, 12, 13, 12, 12, 21]",0,1,1,1,1,0,0,1,1,0,0,4,4,1,0,0,0,0,1,0,4,v2.0.0,benign_browse,0.255366,train,train_default
session_v2_007578_6a30cf8f,2,1,2025-12-09T19:39:31.135920,2025-12-09T19:44:09.135920,0,0,0,0.454,278,23,3,3,1,"[5, 13, 21, 10, 1, 11, 14, 13, 14, 21, 6, 4, 18, 13, 1, 14, 11, 12, 5, 16, 21, 2, 11]",2,1,0,1,2,1,0,0,0,1,3,1,3,3,0,1,0,1,0,0,3,v2.0.0,qr_handoff_soft,0.43154,train,train_default
session_v2_007579_86a33250,1,1,2025-12-03T05:25:44.137005,2025-12-03T05:30:45.137005,0,0,1,0.428,301,27,1,1,3,"[2, 13, 7, 1, 21, 2, 16, 21, 7, 4, 21, 2, 13, 13, 21, 21, 12, 1, 14, 11, 4, 18, 17, 13, 18, 21, 9]",2,3,0,2,0,0,2,0,1,0,1,1,4,1,0,1,1,2,0,0,6,v2.0.0,qr_handoff_soft,0.431969,val,val_withheld_combo
session_v2_007580_1c95dd6e,2,0,2025-12-24T17:58:01.138503,2025-12-24T18:02:22.138503,1,0,0,0.27,261,22,1,0,1,"[5, 21, 2, 11, 21, 7, 1, 21, 6, 4, 12, 21, 2, 15, 16, 13, 12, 21, 7, 4, 17, 21]",1,2,0,2,1,1,2,0,0,0,1,2,1,0,1,1,1,0,0,0,6,v2.0.0,benign_browse,0.315855,train,train_default
session_v2_007581_259a9205,0,2,2026-01-19T04:43:18.139578,2026-01-19T04:47:32.139578,0,0,0,0.367,254,20,1,1,4,"[3, 21, 4, 17, 1, 11, 21, 2, 21, 12, 13, 13, 18, 18, 18, 12, 21, 2, 14, 21]",1,2,1,1,0,0,0,0,0,0,1,2,2,1,0,0,1,3,0,0,5,v2.0.0,link_chain_soft,0.537408,val,val_random_fill
session_v2_007582_ed4ccc2b,3,0,2026-03-30T19:03:29.140523,2026-03-30T19:05:40.140523,0,1,0,0.37,131,11,1,4,0,"[4, 21, 2, 14, 14, 12, 12, 14, 14, 11, 12]",0,1,0,1,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,1,v2.0.0,benign_settings,0.375905,test_ood,ood_time_bucket
session_v2_007583_232092d2,1,0,2025-10-09T05:28:05.141443,2025-10-09T05:32:21.141443,0,1,0,0.44,256,24,1,0,1,"[3, 12, 21, 2, 21, 4, 21, 9, 3, 21, 2, 11, 12, 13, 12, 12, 12, 21, 4, 17, 12, 12, 12, 21]",0,2,2,2,0,0,0,0,1,0,1,8,1,0,0,0,1,0,0,0,6,v2.0.0,benign_media,0.328444,val,val_random_fill
session_v2_007584_d9d60994,1,0,2026-02-24T01:07:25.142455,2026-02-24T01:12:29.142455,0,0,0,0.373,304,25,1,1,1,"[1, 21, 6, 2, 15, 7, 3, 12, 21, 8, 4, 18, 12, 21, 9, 2, 14, 21, 12, 1, 11, 21, 2, 15, 12]",2,3,1,1,0,1,1,1,1,0,1,4,0,1,2,0,0,1,0,0,5,v2.0.0,link_chain_soft,0.374869,test_ood,ood_withheld_variant
session_v2_007585_73cebddd,0,1,2026-03-30T09:36:00.143718,2026-03-30T09:39:08.143718,0,1,0,0.297,188,17,0,0,4,"[1, 21, 3, 21, 8, 4, 17, 12, 13, 13, 21, 2, 13, 4, 17, 18, 17]",1,1,1,2,0,0,0,1,0,0,0,1,3,0,0,0,3,1,0,0,3,v2.0.0,permission_dense,0.43779,test_ood,ood_time_bucket
session_v2_007586_e5a56c23,1,1,2025-12-26T15:37:56.144528,2025-12-26T15:39:53.144528,1,1,0,0.394,117,14,0,2,1,"[2, 12, 12, 12, 14, 21, 4, 17, 21, 9, 2, 14, 21, 7]",0,2,0,1,0,0,1,0,1,0,0,3,0,2,0,0,1,0,0,0,3,v2.0.0,benign_media,0.482024,train,train_default
session_v2_007587_b11d2388,1,0,2025-10-26T23:49:56.145025,2025-10-26T23:55:54.145025,0,1,0,0.344,358,24,1,0,0,"[1, 12, 12, 1, 13, 12, 19, 20, 13, 11, 12, 21, 6, 3, 21, 4, 16, 13, 21, 9, 5, 13, 21, 1]",3,0,1,1,1,1,0,0,1,0,1,4,4,0,0,1,0,0,1,1,4,v2.0.0,screen_share_contextual,0.317315,train,train_default
session_v2_007588_5414aade,0,2,2026-02-04T22:00:53.145984,2026-02-04T22:06:14.145984,0,0,0,0.308,321,23,1,2,2,"[2, 14, 21, 7, 4, 13, 18, 21, 9, 2, 16, 21, 4, 18, 12, 13, 2, 11, 15, 14, 13, 13, 21]",0,3,0,2,0,0,1,0,1,0,1,1,4,2,1,1,0,2,0,0,4,v2.0.0,mixed_anomalous,0.56792,train,train_default
session_v2_007589_d95cd450,1,0,2025-11-16T00:14:24.147317,2025-11-16T00:19:57.147317,0,0,0,0.232,333,16,0,0,0,"[1, 21, 6, 4, 21, 2, 15, 13, 12, 13, 21, 7, 4, 16, 12, 21]",1,1,0,2,0,1,1,0,0,0,0,2,2,0,1,1,0,0,0,0,4,v2.0.0,benign_browse,0.343397,train,train_default
session_v2_007590_9af79309,1,0,2026-02-18T04:15:45.148083,2026-02-18T04:18:41.148083,0,0,0,0.545,176,16,0,0,1,"[4, 21, 3, 13, 21, 5, 16, 12, 21, 10, 4, 18, 12, 13, 21, 2]",0,1,1,2,1,0,0,0,0,1,0,2,2,0,0,1,0,1,0,0,4,v2.0.0,benign_browse,0.347358,val,val_random_fill
session_v2_007591_6213bc17,1,0,2026-02-12T17:52:00.148761,2026-02-12T17:55:21.148761,0,0,0,0.218,201,12,0,1,1,"[1, 12, 21, 6, 4, 17, 12, 21, 9, 1, 14, 6]",2,0,0,1,0,2,0,0,1,0,0,2,0,1,0,0,1,0,0,0,2,v2.0.0,benign_media,0.345749,val,val_random_fill
session_v2_007592_d5387f20,1,0,2026-01-14T16:39:25.149517,2026-01-14T16:43:44.149517,1,0,1,0.463,259,20,0,1,2,"[4, 12, 17, 9, 2, 14, 21, 4, 18, 21, 1, 21, 4, 9, 5, 13, 12, 10, 5, 12]",1,1,0,3,2,0,0,0,2,1,0,3,1,1,0,0,1,1,0,0,3,v2.0.0,benign_files,0.40689,train,train_default
session_v2_007593_f80e320c,1,0,2026-01-28T22:57:56.150569,2026-01-28T22:59:48.150569,0,0,0,0.297,112,11,1,0,1,"[3, 13, 21, 8, 2, 11, 21, 4, 18, 13, 12]",0,1,1,1,0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,0,2,v2.0.0,benign_chat,0.243363,train,train_default
session_v2_007594_0902a711,1,0,2026-03-01T20:18:28.151242,2026-03-01T20:23:27.151242,1,0,0,0.306,299,17,1,1,1,"[3, 21, 8, 2, 11, 21, 7, 4, 17, 21, 9, 1, 14, 13, 13, 21, 6]",1,1,1,1,0,1,1,1,1,0,1,0,2,1,0,0,1,0,0,0,4,v2.0.0,benign_browse,0.285498,val,val_random_fill
session_v2_007595_bac3354e,2,0,2025-11-21T20:03:33.152300,2025-11-21T20:07:44.152300,0,0,0,0.646,251,23,2,1,0,"[2, 15, 16, 12, 21, 7, 5, 21, 10, 2, 11, 21, 7, 3, 21, 2, 14, 21, 5, 21, 1, 11, 12]",1,3,1,0,2,0,2,0,0,1,2,2,0,1,1,1,0,0,0,0,6,v2.0.0,benign_media,0.375615,train,train_default
session_v2_007596_efb7b6a4,1,1,2026-01-28T05:28:27.153269,2026-01-28T05:32:20.153269,1,0,0,0.346,233,17,2,1,0,"[5, 12, 21, 10, 1, 11, 21, 6, 5, 15, 13, 21, 10, 1, 14, 11, 12]",2,0,0,0,2,1,0,0,0,2,2,2,1,1,1,0,0,0,0,0,3,v2.0.0,benign_files,0.427078,train,train_default
session_v2_007597_13989028,1,0,2026-03-27T05:06:53.154777,2026-03-27T05:10:40.154777,1,0,0,0.426,227,20,0,0,1,"[5, 13, 13, 12, 13, 12, 15, 12, 21, 10, 4, 17, 21, 9, 2, 13, 21, 5, 12, 21]",0,1,0,1,2,0,0,0,1,1,0,4,4,0,1,0,1,0,0,0,4,v2.0.0,benign_chat,0.354575,test_ood,ood_time_bucket
session_v2_007598_861b380e,2,0,2026-01-08T11:37:17.155916,2026-01-08T11:40:15.155916,0,0,0,0.464,178,19,2,2,2,"[5, 15, 21, 2, 11, 11, 12, 15, 14, 14, 12, 12, 21, 4, 21, 12, 4, 17, 18]",0,1,0,2,1,0,0,0,0,0,2,4,0,2,2,0,1,1,0,0,3,v2.0.0,permission_dense,0.410426,train,train_default
session_v2_007599_27c2dd48,0,0,2025-10-16T21:02:40.157125,2025-10-16T21:07:55.157125,0,0,0,0.241,315,24,0,1,4,"[1, 21, 6, 4, 17, 18, 12, 13, 17, 13, 13, 13, 9, 1, 12, 13, 14, 12, 13, 21, 4, 17, 12, 12]",2,0,0,2,0,1,0,0,1,0,0,5,6,1,0,0,3,1,0,0,2,v2.0.0,benign_settings,0.397985,train,train_default
session_v2_007600_12521e41,1,0,2026-01-17T11:50:13.157917,2026-01-17T11:53:19.157917,0,0,0,0.213,186,19,0,0,0,"[1, 12, 13, 21, 6, 5, 12, 12, 21, 1, 21, 3, 12, 12, 8, 1, 13, 12, 21]",3,0,1,0,1,1,0,1,0,0,0,6,2,0,0,0,0,0,0,0,4,v2.0.0,benign_settings,0.360618,train,train_default
session_v2_007601_cd84838d,3,2,2025-11-17T12:06:47.159185,2025-11-17T12:07:57.159185,0,0,1,0.451,70,22,1,0,2,"[1, 21, 6, 1, 21, 12, 1, 11, 21, 2, 15, 16, 17, 17, 4, 16, 21, 9, 2, 15, 13, 19]",3,2,0,1,0,1,0,0,1,0,1,1,1,0,2,2,2,0,1,0,4,v2.0.0,archetype_link_install,0.798932,train,train_default
session_v2_007602_bc1627f2,1,0,2026-03-29T22:08:26.161239,2026-03-29T22:13:51.161239,0,0,0,0.476,325,23,1,0,3,"[1, 12, 21, 6, 4, 18, 13, 21, 9, 1, 21, 6, 4, 18, 21, 9, 1, 11, 21, 6, 4, 17, 21]",3,0,0,3,0,3,0,0,2,0,1,1,1,0,0,0,1,2,0,0,6,v2.0.0,benign_media,0.380224,test_ood,ood_time_bucket
session_v2_007603_ae57344f,2,0,2025-12-30T18:32:13.162302,2025-12-30T18:34:53.162302,0,0,0,0.312,160,18,0,0,2,"[1, 12, 12, 21, 4, 17, 21, 9, 5, 15, 15, 21, 2, 21, 7, 4, 17, 13]",1,1,0,2,1,0,1,0,1,0,0,2,1,0,2,0,2,0,0,0,4,v2.0.0,benign_files,0.385016,val,val_random_fill
session_v2_007604_045b6698,0,0,2026-03-21T22:53:19.163248,2026-03-21T22:57:46.163248,0,0,0,0.108,267,18,0,2,1,"[1, 13, 12, 13, 21, 6, 4, 17, 13, 12, 21, 1, 14, 21, 2, 14, 13, 13]",2,1,0,1,0,1,0,0,0,0,0,2,5,2,0,0,1,0,0,0,3,v2.0.0,benign_browse,0.357471,test_ood,ood_time_bucket
session_v2_007605_bbcf323c,2,0,2025-12-12T23:21:21.164654,2025-12-12T23:26:41.164654,0,0,0,0.466,320,24,0,2,1,"[1, 12, 21, 3, 21, 4, 18, 12, 21, 9, 1, 14, 6, 4, 21, 9, 2, 14, 19, 13, 13, 21, 7, 4]",2,1,1,3,0,1,1,0,2,0,0,2,2,2,0,0,0,1,1,0,5,v2.0.0,benign_chat,0.246992,train,train_default
session_v2_007606_824790ae,0,2,2025-12-22T07:03:19.166114,2025-12-22T07:07:12.166114,0,0,0,0.394,233,19,2,1,0,"[4, 13, 13, 12, 1, 14, 11, 21, 12, 13, 2, 15, 13, 7, 1, 12, 13, 11, 12]",2,1,0,1,0,0,1,0,0,0,2,4,5,1,1,0,0,0,0,0,1,v2.0.0,qr_handoff_soft,0.530466,train,train_default
session_v2_007607_5120a250,1,0,2026-03-30T13:04:08.167156,2026-03-30T13:12:07.167156,0,0,0,0.287,479,28,1,0,7,"[1, 21, 4, 18, 18, 17, 13, 17, 12, 18, 21, 1, 11, 13, 21, 6, 5, 12, 13, 21, 10, 4, 18, 12, 13, 18, 12, 21]",2,0,0,2,1,1,0,0,0,1,1,4,4,0,0,0,2,5,0,0,5,v2.0.0,benign_chat,0.380163,train,train_default
session_v2_007608_08e73918,0,2,2026-02-20T08:05:57.168884,2026-02-20T08:07:47.168884,1,0,0,0.259,110,21,2,0,1,"[1, 13, 11, 21, 4, 16, 21, 12, 1, 11, 21, 2, 15, 16, 17, 12, 12, 21, 1, 21, 3]",3,1,1,1,0,0,0,0,0,0,2,3,1,0,1,2,1,0,0,0,5,v2.0.0,archetype_link_install,0.789361,train,train_default
session_v2_007609_f9332e12,1,1,2026-02-10T20:25:53.169683,2026-02-10T20:30:37.169683,0,0,1,0.331,284,21,0,0,5,"[1, 21, 6, 4, 17, 21, 21, 12, 4, 17, 18, 17, 17, 12, 9, 3, 21, 8, 2, 15, 12]",1,1,1,2,0,1,0,1,1,0,0,3,0,0,1,0,4,1,0,0,4,v2.0.0,permission_dense,0.508411,train,train_default
session_v2_007610_532145af,1,1,2026-01-06T12:24:50.170871,2026-01-06T12:28:52.170871,0,0,0,0.192,242,23,1,1,2,"[3, 12, 21, 8, 2, 2, 11, 15, 14, 17, 19, 20, 21, 12, 13, 13, 13, 21, 4, 18, 12, 21, 9]",0,2,1,1,0,0,0,1,1,0,1,3,3,1,1,0,1,1,1,1,4,v2.0.0,mixed_anomalous,0.46005,train,train_default
session_v2_007611_10a02ad0,2,2,2025-10-07T07:55:39.172041,2025-10-07T07:59:29.172041,0,1,0,0.637,230,23,1,1,5,"[1, 12, 4, 17, 18, 17, 17, 12, 14, 21, 4, 17, 21, 1, 11, 21, 6, 4, 21, 9, 2, 15, 12]",2,1,0,3,0,1,0,0,1,0,1,3,0,1,1,0,4,1,0,0,4,v2.0.0,permission_dense,0.575968,train,train_default
session_v2_007612_278bb6e5,0,1,2026-01-15T13:58:23.173026,2026-01-15T14:03:46.173026,0,0,1,0.165,323,23,2,1,0,"[3, 13, 13, 12, 12, 13, 1, 14, 11, 19, 20, 13, 21, 4, 12, 12, 21, 9, 2, 21, 1, 11, 13]",2,1,1,1,0,0,0,0,1,0,2,4,5,1,0,0,0,0,1,1,3,v2.0.0,qr_handoff_soft,0.448015,train,train_default
session_v2_007613_33951434,1,0,2025-12-02T19:53:19.173915,2025-12-02T19:57:39.173915,1,0,0,0.479,260,23,0,0,1,"[4, 18, 12, 21, 9, 2, 19, 13, 13, 15, 7, 2, 13, 20, 13, 12, 21, 21, 12, 1, 13, 12, 19]",1,2,0,1,0,0,1,0,1,0,0,4,5,0,1,0,0,1,2,1,3,v2.0.0,screen_share_contextual,0.329622,train,train_default
session_v2_007614_0e93e5bc,1,0,2026-02-07T23:13:15.175152,2026-02-07T23:17:53.175152,0,1,0,0.434,278,17,1,0,1,"[4, 21, 1, 21, 6, 4, 17, 21, 9, 2, 11, 13, 13, 13, 13, 15, 21]",1,1,0,2,0,1,0,0,1,0,1,0,4,0,1,0,1,0,0,0,4,v2.0.0,benign_chat,0.36225,train,train_default
session_v2_007615_ccfa0ac8,1,0,2025-11-09T04:56:13.175984,2025-11-09T05:00:57.175984,1,0,1,0.516,284,16,1,0,1,"[2, 11, 12, 13, 12, 13, 13, 21, 7, 3, 21, 8, 4, 18, 21, 9]",0,1,1,1,0,0,1,1,1,0,1,2,3,0,0,0,0,1,0,0,3,v2.0.0,benign_media,0.298283,train,train_default
session_v2_007616_fb15b0ea,1,1,2025-10-20T03:20:12.176987,2025-10-20T03:22:31.176987,1,0,1,0.427,139,19,1,2,0,"[2, 13, 16, 13, 15, 13, 12, 13, 14, 12, 7, 3, 12, 21, 1, 14, 11, 19, 20]",1,1,1,0,0,0,1,0,0,0,1,3,4,2,1,1,0,0,1,1,1,v2.0.0,qr_handoff_soft,0.490555,val,val_withheld_combo
session_v2_007617_89489e00,3,1,2025-11-21T05:24:23.177902,2025-11-21T05:26:34.177902,0,0,0,0.493,131,16,3,0,1,"[2, 21, 3, 21, 8, 1, 11, 11, 11, 21, 6, 4, 17, 21, 2, 15]",1,2,1,1,0,1,0,1,0,0,3,0,0,0,1,0,1,0,0,0,4,v2.0.0,benign_files,0.477166,train,train_default
session_v2_007618_f00fe6b4,1,2,2025-12-09T11:22:31.178785,2025-12-09T11:23:25.178785,0,0,0,0.577,54,10,0,0,3,"[5, 4, 19, 17, 17, 21, 2, 13, 4, 17]",0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,1,v2.0.0,archetype_screen_share_abuse,0.685846,train,train_default
session_v2_007619_518c4882,1,0,2025-10-31T10:28:57.179541,2025-10-31T10:34:47.179541,1,0,0,0.304,350,19,1,1,2,"[2, 14, 12, 21, 4, 18, 21, 9, 1, 11, 21, 4, 19, 13, 21, 1, 21, 4, 18]",2,1,0,3,0,0,0,0,1,0,1,1,1,1,0,0,0,2,1,0,5,v2.0.0,benign_browse,0.338988,train,train_default
session_v2_007620_cd623c49,0,2,2025-12-31T04:22:15.180475,2025-12-31T04:24:01.180475,0,1,0,0.394,106,16,2,0,1,"[4, 21, 9, 1, 11, 21, 13, 1, 13, 11, 12, 21, 2, 15, 16, 17]",2,1,0,1,0,0,0,0,1,0,2,1,2,0,1,1,1,0,0,0,3,v2.0.0,archetype_link_install,0.696211,train,train_default
session_v2_007621_860aff58,0,0,2025-12-26T10:05:47.181517,2025-12-26T10:10:26.181517,0,0,0,0.106,279,18,1,0,1,"[3, 21, 4, 12, 21, 9, 5, 12, 21, 10, 4, 18, 21, 1, 11, 12, 21, 6]",1,0,1,2,1,1,0,0,1,1,1,3,0,0,0,0,0,1,0,0,5,v2.0.0,benign_media,0.320143,train,train_default
